person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
28,87723,MORTGAGE,7.4,VENTURE,B,16000,10.82,0,0.18,N,9
27,94881,RENT,3.1,DEBTCONSOLIDATION,C,11100,12.39,0,0.12,N,3
29,26742,MORTGAGE,2.5,EDUCATION,C,14600,13.06,0,0.55,Y,3
23,39495,RENT,4.0,DEBTCONSOLIDATION,C,9700,11.78,0,0.25,N,4
20,41248,MORTGAGE,1.8,MEDICAL,A,5500,7.3,0,0.13,N,8
28,102905,MORTGAGE,4.2,HOMEIMPROVEMENT,A,12400,7.19,0,0.12,N,7
24,110400,RENT,5.5,DEBTCONSOLIDATION,C,3100,,0,0.03,Y,9
31,41431,MORTGAGE,4.9,HOMEIMPROVEMENT,D,15200,15.92,0,0.37,Y,14
25,33642,MORTGAGE,2.7,DEBTCONSOLIDATION,D,6400,14.44,1,0.19,N,4
20,20591,RENT,0.4,DEBTCONSOLIDATION,D,12200,15.06,0,0.59,N,4
27,26467,MORTGAGE,3.2,DEBTCONSOLIDATION,B,7000,9.76,0,0.26,N,9
34,41943,MORTGAGE,2.4,PERSONAL,A,3900,6.79,0,0.09,N,3
30,43568,RENT,3.6,PERSONAL,C,10300,10.53,0,0.24,N,6
20,59708,RENT,3.7,EDUCATION,B,10200,11.19,1,0.17,Y,5
24,80720,MORTGAGE,3.6,MEDICAL,A,5500,6.41,0,0.07,N,11
25,67263,OWN,3.5,VENTURE,B,12000,8.71,0,0.18,N,8
27,42970,MORTGAGE,0.8,EDUCATION,G,9300,21.35,1,0.22,Y,8
24,56877,MORTGAGE,7.1,DEBTCONSOLIDATION,A,6400,5.04,0,0.11,Y,8
20,39625,MORTGAGE,0.9,MEDICAL,B,10100,8.56,0,0.25,Y,5
27,47954,RENT,2.3,EDUCATION,B,8300,10.52,0,0.17,N,4
37,52733,RENT,5.6,MEDICAL,A,6600,5.12,0,0.13,N,7
24,87494,RENT,6.8,EDUCATION,C,9200,13.29,1,0.11,Y,3
21,94445,MORTGAGE,4.4,EDUCATION,C,7000,13.35,0,0.07,Y,17
37,39545,MORTGAGE,3.2,VENTURE,A,6000,6.01,0,0.15,N,7
40,60420,OWN,2.6,MEDICAL,D,4300,18.06,0,0.07,N,3
26,85466,RENT,,HOMEIMPROVEMENT,B,9600,10.93,0,0.11,N,5
29,55910,MORTGAGE,2.0,PERSONAL,B,5900,11.62,0,0.11,N,8
29,50073,MORTGAGE,3.7,VENTURE,C,10200,12.48,0,0.2,Y,4
33,98962,RENT,0.8,VENTURE,D,8300,13.55,0,0.08,N,3
21,82626,RENT,4.2,EDUCATION,A,8600,8.45,0,0.1,N,5
28,58714,MORTGAGE,0.5,EDUCATION,B,13000,10.32,0,0.22,Y,10
21,37738,MORTGAGE,8.0,HOMEIMPROVEMENT,C,8000,11.63,0,0.21,Y,14
30,27131,MORTGAGE,1.5,VENTURE,D,6100,15.8,1,0.22,Y,11
37,65754,RENT,7.8,EDUCATION,C,8700,13.7,0,0.13,N,12
30,81282,MORTGAGE,1.8,VENTURE,D,10700,17.81,0,0.13,Y,6
23,35376,RENT,2.5,MEDICAL,A,11300,,0,0.32,N,7
34,98164,RENT,6.5,EDUCATION,B,6700,10.03,0,0.07,N,2
24,50579,MORTGAGE,1.5,MEDICAL,A,27800,,0,0.55,Y,5
31,25068,RENT,0.3,HOMEIMPROVEMENT,B,4800,9.84,0,0.19,N,6
23,76500,OWN,12.7,PERSONAL,C,7000,16.36,0,0.09,N,4
20,57088,RENT,2.6,PERSONAL,B,7900,9.76,0,0.14,Y,4
23,55634,RENT,5.1,EDUCATION,A,11800,5.0,0,0.21,N,2
20,91149,RENT,3.9,EDUCATION,C,10900,10.97,0,0.12,N,4
21,127333,MORTGAGE,,MEDICAL,A,19500,9.21,0,0.15,Y,3
41,80183,RENT,4.1,PERSONAL,A,13000,7.46,0,0.16,N,7
20,48781,RENT,0.6,HOMEIMPROVEMENT,C,8200,14.34,0,0.17,N,10
20,25207,RENT,3.1,HOMEIMPROVEMENT,C,14500,12.5,0,0.58,Y,4
38,81765,RENT,6.1,EDUCATION,A,7900,,0,0.1,N,3
22,61506,MORTGAGE,2.5,EDUCATION,B,4700,9.83,0,0.08,N,7
26,40538,RENT,3.9,MEDICAL,B,18700,7.7,0,0.46,N,6
28,46199,RENT,2.3,HOMEIMPROVEMENT,A,8100,5.0,0,0.18,Y,4
20,126581,MORTGAGE,2.5,PERSONAL,B,5000,11.86,1,0.04,N,7
34,96406,RENT,1.4,HOMEIMPROVEMENT,A,21000,6.21,0,0.22,N,5
27,105473,MORTGAGE,2.8,MEDICAL,C,10900,,0,0.1,N,5
24,101562,RENT,4.3,VENTURE,C,11200,11.8,0,0.11,N,4
34,68250,MORTGAGE,2.8,VENTURE,A,3900,8.63,0,0.06,N,10
20,35703,RENT,2.8,VENTURE,A,16600,5.74,0,0.46,N,8
28,63173,RENT,1.8,PERSONAL,A,4000,7.95,0,0.06,N,4
22,83129,RENT,1.6,MEDICAL,E,19300,16.55,0,0.23,N,11
20,56558,OTHER,5.1,PERSONAL,C,5900,14.55,0,0.1,N,7
40,68430,RENT,5.1,DEBTCONSOLIDATION,C,4400,13.82,0,0.06,N,7
29,79235,OWN,4.7,MEDICAL,B,17400,8.89,0,0.22,N,5
34,97215,OWN,6.6,VENTURE,C,3100,12.43,0,0.03,N,2
25,96084,RENT,0.5,DEBTCONSOLIDATION,B,10500,9.2,0,0.11,N,2
22,49892,RENT,2.8,PERSONAL,A,5800,6.92,0,0.12,N,6
20,30962,RENT,2.5,PERSONAL,B,17700,,0,0.57,N,4
26,129112,OWN,2.3,EDUCATION,B,6400,10.87,0,0.05,Y,6
20,70404,MORTGAGE,1.8,HOMEIMPROVEMENT,B,9200,11.09,0,0.13,N,1
29,51758,MORTGAGE,3.3,DEBTCONSOLIDATION,A,3300,6.3,0,0.06,N,4
20,23648,RENT,0.1,DEBTCONSOLIDATION,B,8800,9.51,0,0.37,N,2
31,85589,MORTGAGE,1.4,MEDICAL,B,16900,10.53,1,0.2,N,8
40,76725,RENT,1.9,DEBTCONSOLIDATION,A,22700,6.21,0,0.3,N,5
45,52151,RENT,6.2,MEDICAL,A,17100,5.92,0,0.33,N,8
30,72599,RENT,3.0,VENTURE,C,20100,14.39,0,0.28,N,6
28,121179,RENT,0.5,MEDICAL,B,9000,11.58,0,0.07,N,7
24,31799,MORTGAGE,0.3,MEDICAL,B,7800,10.83,1,0.25,Y,6
23,105127,MORTGAGE,9.2,VENTURE,D,6400,15.98,0,0.06,N,12
22,37590,RENT,11.1,PERSONAL,B,4600,9.87,0,0.12,N,2
37,33184,RENT,4.2,DEBTCONSOLIDATION,B,10800,,0,0.33,N,5
26,52362,MORTGAGE,2.2,MEDICAL,A,10600,6.54,0,0.2,Y,9
41,118675,MORTGAGE,3.5,DEBTCONSOLIDATION,A,9300,5.18,0,0.08,N,6
22,40608,RENT,3.5,PERSONAL,A,12300,6.7,0,0.3,Y,6
27,55895,RENT,12.0,EDUCATION,D,4600,15.92,0,0.08,N,13
20,28607,MORTGAGE,6.7,MEDICAL,D,7500,15.99,0,0.26,N,4
31,77601,OWN,3.3,HOMEIMPROVEMENT,B,13300,7.95,0,0.17,Y,8
27,39059,MORTGAGE,6.6,HOMEIMPROVEMENT,A,4100,7.92,0,0.1,N,6
28,47682,RENT,0.9,EDUCATION,A,5800,,0,0.12,N,6
26,93928,MORTGAGE,0.8,PERSONAL,C,12600,11.01,1,0.13,N,4
31,42592,RENT,5.7,PERSONAL,D,5200,15.06,1,0.12,N,5
32,74022,MORTGAGE,,VENTURE,B,7900,9.39,0,0.11,N,6
33,70043,RENT,1.6,VENTURE,D,4100,15.57,0,0.06,N,2
22,67489,RENT,7.9,HOMEIMPROVEMENT,A,5500,5.0,0,0.08,N,2
30,35895,RENT,,MEDICAL,B,28900,,1,0.81,N,10
25,65471,RENT,1.0,EDUCATION,A,5300,6.17,0,0.08,N,3
36,54697,RENT,2.2,EDUCATION,B,10400,10.62,1,0.19,Y,4
29,52249,MORTGAGE,0.2,DEBTCONSOLIDATION,B,9900,9.26,0,0.19,N,9
30,85770,MORTGAGE,7.1,PERSONAL,B,6100,9.59,0,0.07,N,4
26,31843,MORTGAGE,3.9,MEDICAL,C,10400,12.05,1,0.33,N,4
23,43156,RENT,0.4,HOMEIMPROVEMENT,A,2500,7.12,0,0.06,N,10
28,59502,RENT,2.9,VENTURE,A,20700,,1,0.35,N,6
35,128193,RENT,1.6,MEDICAL,C,5900,13.88,0,0.05,N,6
23,24214,RENT,4.3,EDUCATION,B,4500,11.3,0,0.19,N,4
36,66020,RENT,0.9,HOMEIMPROVEMENT,D,5100,16.09,0,0.08,N,10
31,54716,MORTGAGE,4.7,VENTURE,C,4000,12.66,0,0.07,N,4
20,87429,OWN,8.5,MEDICAL,B,7300,,0,0.08,Y,7
23,41832,RENT,3.9,MEDICAL,B,10300,9.64,0,0.25,N,3
42,53986,MORTGAGE,1.6,MEDICAL,C,5900,12.01,0,0.11,N,11
27,38205,MORTGAGE,2.7,VENTURE,A,6800,7.68,0,0.18,N,8
23,48598,RENT,0.3,MEDICAL,B,16700,9.5,0,0.34,N,11
23,82090,MORTGAGE,2.9,MEDICAL,A,6600,5.62,0,0.08,N,19
27,73354,RENT,3.0,MEDICAL,A,11000,7.79,0,0.15,Y,4
34,52302,RENT,5.1,DEBTCONSOLIDATION,C,3100,14.21,0,0.06,N,8
26,93620,OTHER,4.2,PERSONAL,B,10300,,0,0.11,N,9
23,202005,MORTGAGE,2.9,MEDICAL,D,7700,14.82,0,0.04,Y,3
20,40283,RENT,2.6,PERSONAL,D,8000,15.81,0,0.2,N,4
23,77884,RENT,5.7,VENTURE,C,3600,12.43,0,0.05,Y,2
24,61434,OWN,9.2,DEBTCONSOLIDATION,C,9400,13.62,0,0.15,N,4
30,103023,RENT,3.8,DEBTCONSOLIDATION,A,9000,6.51,0,0.09,N,6
30,45472,MORTGAGE,12.4,PERSONAL,A,10900,7.88,0,0.24,N,11
37,98973,MORTGAGE,9.6,PERSONAL,C,16100,15.39,0,0.16,N,5
21,56822,RENT,1.7,MEDICAL,A,3900,7.48,0,0.07,N,5
29,53363,MORTGAGE,0.7,HOMEIMPROVEMENT,B,8600,8.97,0,0.16,N,2
29,64904,MORTGAGE,2.1,VENTURE,D,5700,16.39,0,0.09,N,2
22,64825,MORTGAGE,2.8,MEDICAL,C,20100,,0,0.31,N,4
33,38156,RENT,1.1,PERSONAL,A,7300,6.32,0,0.19,N,14
38,60855,RENT,,MEDICAL,C,14800,11.13,0,0.24,N,4
28,117000,RENT,7.7,VENTURE,C,5500,13.65,0,0.05,N,11
25,33454,MORTGAGE,5.7,MEDICAL,D,7100,,0,0.21,N,2
37,75808,MORTGAGE,3.7,MEDICAL,C,3500,12.84,0,0.05,N,4
31,99708,MORTGAGE,2.0,EDUCATION,A,12100,7.29,0,0.12,N,9
21,59022,MORTGAGE,5.9,MEDICAL,C,3400,11.28,0,0.06,Y,5
27,53291,RENT,4.3,EDUCATION,C,8100,,0,0.15,N,3
26,60195,RENT,6.1,VENTURE,B,12300,11.0,0,0.2,Y,3
23,37614,MORTGAGE,0.8,VENTURE,C,9100,13.52,0,0.24,N,3
23,54028,MORTGAGE,2.2,PERSONAL,B,2800,10.23,0,0.05,N,5
24,140551,MORTGAGE,9.7,MEDICAL,D,6800,15.46,1,0.05,N,1
33,56200,RENT,3.4,DEBTCONSOLIDATION,D,15000,13.49,0,0.27,N,8
26,60297,RENT,6.2,DEBTCONSOLIDATION,A,10700,6.23,0,0.18,N,9
29,37547,OWN,2.5,VENTURE,B,7200,,0,0.19,N,4
34,73311,RENT,2.8,VENTURE,A,4800,7.09,0,0.07,N,11
26,35332,RENT,3.0,HOMEIMPROVEMENT,B,10100,12.02,1,0.29,Y,8
21,54251,MORTGAGE,3.9,VENTURE,A,6500,7.41,1,0.12,Y,5
34,15405,MORTGAGE,6.7,MEDICAL,B,5100,10.57,1,0.33,N,8
26,60607,OWN,1.2,PERSONAL,A,7200,9.21,0,0.12,N,5
39,64855,MORTGAGE,3.0,EDUCATION,C,11400,12.34,0,0.18,N,3
34,41134,MORTGAGE,5.7,HOMEIMPROVEMENT,A,5800,7.73,0,0.14,Y,3
31,45785,RENT,0.7,VENTURE,A,8000,5.14,0,0.17,N,4
29,42536,RENT,1.1,DEBTCONSOLIDATION,A,7000,6.91,0,0.16,N,6
35,83780,MORTGAGE,0.1,EDUCATION,B,4400,8.81,0,0.05,Y,8
29,45641,RENT,3.5,PERSONAL,A,6900,5.62,0,0.15,Y,5
20,119287,OWN,3.8,VENTURE,D,8400,14.9,1,0.07,N,3
27,122331,MORTGAGE,8.9,HOMEIMPROVEMENT,B,8600,10.74,0,0.07,N,4
31,61545,RENT,0.8,HOMEIMPROVEMENT,D,14000,15.3,1,0.23,N,2
22,129462,MORTGAGE,1.5,MEDICAL,A,9000,8.09,0,0.07,N,10
44,123575,MORTGAGE,9.1,DEBTCONSOLIDATION,A,4800,,0,0.04,Y,9
27,73123,RENT,4.4,DEBTCONSOLIDATION,C,11000,14.07,0,0.15,N,4
31,38422,RENT,2.6,DEBTCONSOLIDATION,B,6000,9.11,0,0.16,N,8
35,71915,MORTGAGE,3.3,VENTURE,A,5100,5.44,0,0.07,Y,6
32,67027,RENT,,HOMEIMPROVEMENT,A,18600,7.86,1,0.28,N,3
27,45676,RENT,2.7,EDUCATION,D,9500,15.47,1,0.21,N,3
30,163706,MORTGAGE,5.3,MEDICAL,A,7300,6.49,0,0.04,N,4
27,82614,MORTGAGE,8.3,EDUCATION,B,6200,11.98,0,0.08,N,11
27,33001,MORTGAGE,10.3,PERSONAL,D,12700,16.17,0,0.38,N,6
21,73483,OWN,13.2,DEBTCONSOLIDATION,C,16800,13.62,0,0.23,N,8
26,61588,OWN,4.5,VENTURE,C,13700,11.14,0,0.22,N,5
21,74759,RENT,2.8,PERSONAL,B,12800,10.02,0,0.17,Y,6
28,55170,RENT,4.5,HOMEIMPROVEMENT,C,10000,13.44,1,0.18,N,1
26,31950,MORTGAGE,2.9,PERSONAL,B,3800,8.85,0,0.12,N,2
31,101968,RENT,1.9,PERSONAL,A,6600,6.97,0,0.06,N,6
20,147412,MORTGAGE,4.5,VENTURE,B,10800,9.28,0,0.07,N,2
22,48723,MORTGAGE,3.0,PERSONAL,D,6400,15.75,0,0.13,N,3
22,55964,RENT,0.9,VENTURE,B,5500,10.96,0,0.1,N,5
28,105350,MORTGAGE,2.1,HOMEIMPROVEMENT,B,7200,10.83,0,0.07,N,6
27,47278,MORTGAGE,3.9,PERSONAL,B,4500,10.17,0,0.1,N,10
35,91936,OWN,2.4,PERSONAL,C,3200,12.09,0,0.03,N,9
28,57915,RENT,3.4,PERSONAL,B,7400,,0,0.13,N,5
28,40003,OWN,1.1,DEBTCONSOLIDATION,B,10400,9.76,0,0.26,Y,7
22,44840,RENT,1.5,PERSONAL,A,8600,8.34,0,0.19,N,3
26,58633,MORTGAGE,4.3,HOMEIMPROVEMENT,A,21300,8.55,0,0.36,Y,12
20,60925,OWN,1.8,VENTURE,A,12600,5.95,0,0.21,N,13
31,33770,RENT,2.5,EDUCATION,C,10100,14.07,0,0.3,N,4
33,66050,RENT,4.3,PERSONAL,B,12900,11.31,0,0.2,Y,12
20,19869,MORTGAGE,4.4,MEDICAL,B,2800,9.17,0,0.14,Y,3
28,83812,MORTGAGE,1.2,EDUCATION,B,3400,9.29,0,0.04,N,3
27,88136,RENT,7.4,MEDICAL,B,9800,9.34,0,0.11,N,5
35,40859,MORTGAGE,4.8,VENTURE,C,16100,11.89,0,0.39,N,2
22,61610,MORTGAGE,8.6,VENTURE,C,3400,13.98,0,0.06,N,13
23,48061,RENT,3.9,PERSONAL,C,3500,14.85,0,0.07,N,6
30,49065,MORTGAGE,7.0,PERSONAL,A,11700,5.0,0,0.24,N,17
25,52649,RENT,4.9,MEDICAL,C,8100,13.59,0,0.15,N,8
25,55817,RENT,5.1,DEBTCONSOLIDATION,A,8800,7.9,0,0.16,Y,3
25,46185,MORTGAGE,7.2,DEBTCONSOLIDATION,A,6300,7.98,0,0.14,Y,10
31,68050,RENT,2.6,HOMEIMPROVEMENT,B,5200,12.03,0,0.08,N,9
35,127404,OWN,0.9,MEDICAL,A,6300,5.73,0,0.05,N,1
28,75529,MORTGAGE,1.2,DEBTCONSOLIDATION,A,7500,6.88,0,0.1,N,2
26,54450,MORTGAGE,3.0,HOMEIMPROVEMENT,A,3900,7.79,0,0.07,N,10
32,110344,RENT,10.9,EDUCATION,B,3900,10.99,0,0.04,N,4
29,106338,RENT,9.8,MEDICAL,A,6500,,0,0.06,N,6
29,93053,MORTGAGE,10.3,MEDICAL,C,19300,12.79,1,0.21,N,4
35,73723,MORTGAGE,13.0,VENTURE,B,4600,10.14,0,0.06,N,5
22,74162,MORTGAGE,6.9,PERSONAL,B,8800,9.88,1,0.12,Y,6
26,83535,RENT,1.2,MEDICAL,B,7200,10.5,0,0.09,N,11
22,107684,RENT,1.6,MEDICAL,C,4700,14.87,0,0.04,N,7
25,42558,RENT,,PERSONAL,C,6800,13.64,0,0.16,N,3
20,55775,MORTGAGE,11.8,VENTURE,A,8100,6.65,0,0.15,N,6
26,94272,RENT,2.1,PERSONAL,C,9300,13.56,0,0.1,N,11
30,63242,MORTGAGE,3.0,MEDICAL,B,6400,9.13,0,0.1,N,5
20,62731,RENT,4.5,VENTURE,F,12800,17.4,0,0.2,N,4
26,92747,RENT,2.0,DEBTCONSOLIDATION,B,6200,10.53,0,0.07,N,8
27,37465,MORTGAGE,0.6,EDUCATION,A,4700,8.92,0,0.13,Y,5
26,96223,MORTGAGE,1.7,PERSONAL,C,21200,16.64,0,0.22,N,6
20,37994,OWN,4.9,MEDICAL,A,8300,7.29,0,0.22,N,6
34,49923,RENT,2.7,MEDICAL,C,5100,12.06,0,0.1,N,5
34,27349,MORTGAGE,3.9,DEBTCONSOLIDATION,B,15900,9.87,0,0.58,N,4
35,47609,RENT,4.1,DEBTCONSOLIDATION,A,3600,7.04,0,0.08,N,5
25,79683,MORTGAGE,6.4,MEDICAL,A,9300,6.66,0,0.12,N,7
29,65913,MORTGAGE,2.4,MEDICAL,A,3400,5.83,0,0.05,N,11
24,53023,RENT,5.3,EDUCATION,A,2700,5.0,0,0.05,N,8
22,74519,MORTGAGE,5.0,VENTURE,B,5900,12.57,0,0.08,N,13
21,74995,RENT,3.9,EDUCATION,C,4000,15.4,0,0.05,N,10
29,35035,RENT,9.0,PERSONAL,A,21100,7.53,0,0.6,Y,8
33,103518,RENT,3.2,EDUCATION,A,6000,,0,0.06,N,2
36,79999,RENT,2.4,VENTURE,C,6500,13.01,0,0.08,N,2
28,29035,MORTGAGE,1.4,DEBTCONSOLIDATION,A,7700,7.98,0,0.27,N,5
24,134695,MORTGAGE,1.4,EDUCATION,C,8200,11.4,0,0.06,N,4
27,52111,MORTGAGE,8.5,HOMEIMPROVEMENT,A,8400,7.72,0,0.16,Y,4
34,35241,MORTGAGE,1.0,HOMEIMPROVEMENT,C,12200,13.1,0,0.35,N,5
38,31624,MORTGAGE,3.3,EDUCATION,C,13200,12.44,0,0.42,N,15
35,27358,RENT,2.3,DEBTCONSOLIDATION,A,7500,5.71,0,0.27,Y,8
34,47064,RENT,0.6,VENTURE,B,9300,9.62,0,0.2,Y,4
36,41250,RENT,0.5,PERSONAL,B,14700,10.45,0,0.36,N,5
28,34209,OWN,1.6,VENTURE,A,7300,6.79,0,0.21,N,7
30,51100,OWN,11.4,MEDICAL,B,6600,8.05,1,0.13,Y,6
34,128291,MORTGAGE,8.1,EDUCATION,C,6100,12.48,0,0.05,N,2
31,42200,RENT,4.7,PERSONAL,C,5300,13.02,1,0.13,N,1
33,50813,RENT,7.1,HOMEIMPROVEMENT,A,9600,7.31,0,0.19,N,5
24,79574,MORTGAGE,1.3,DEBTCONSOLIDATION,C,16200,12.21,0,0.2,N,1
36,147526,RENT,2.1,PERSONAL,A,6700,8.81,0,0.05,N,7
25,65735,MORTGAGE,3.0,MEDICAL,A,11100,7.5,0,0.17,N,4
35,75250,RENT,2.8,EDUCATION,A,13600,,0,0.18,Y,2
27,91278,RENT,1.0,DEBTCONSOLIDATION,B,16400,11.82,0,0.18,N,13
25,76356,MORTGAGE,6.2,MEDICAL,A,12200,7.81,0,0.16,N,2
20,26097,OWN,1.3,DEBTCONSOLIDATION,A,9600,6.62,0,0.37,N,5
27,40793,MORTGAGE,1.0,EDUCATION,B,6400,11.36,0,0.16,N,8
21,85180,RENT,0.9,EDUCATION,D,5600,16.25,1,0.07,Y,4
22,45770,RENT,0.7,MEDICAL,B,8900,11.45,0,0.19,N,3
31,31228,MORTGAGE,3.9,PERSONAL,D,10300,13.79,0,0.33,N,5
20,52267,MORTGAGE,3.1,MEDICAL,A,3500,9.34,0,0.07,Y,12
35,78850,RENT,4.8,DEBTCONSOLIDATION,D,11700,16.42,0,0.15,N,5
43,77235,MORTGAGE,,PERSONAL,A,4600,8.5,0,0.06,N,3
25,61308,RENT,4.5,EDUCATION,A,12400,7.58,0,0.2,N,11
35,23787,RENT,1.6,VENTURE,A,7400,,0,0.31,N,2
20,66340,MORTGAGE,5.7,MEDICAL,B,10100,11.45,0,0.15,Y,7
30,31340,MORTGAGE,1.4,VENTURE,A,12500,8.52,0,0.4,N,4
30,79062,RENT,1.6,HOMEIMPROVEMENT,C,10300,14.37,0,0.13,N,6
46,72094,RENT,7.3,DEBTCONSOLIDATION,C,6100,14.54,1,0.08,N,8
26,45546,OWN,1.5,VENTURE,A,17000,7.08,1,0.37,N,6
31,30538,MORTGAGE,1.0,MEDICAL,C,7300,11.65,0,0.24,N,6
27,105566,MORTGAGE,3.8,PERSONAL,A,5500,5.69,0,0.05,N,4
26,69340,RENT,4.8,PERSONAL,A,10200,6.03,0,0.15,N,3
27,37553,OWN,1.6,PERSONAL,A,5500,8.04,0,0.15,N,8
27,125189,MORTGAGE,,EDUCATION,A,4200,5.44,0,0.03,N,4
24,61199,MORTGAGE,1.6,MEDICAL,A,5800,9.3,0,0.09,Y,9
30,43331,RENT,5.2,DEBTCONSOLIDATION,A,8100,9.27,0,0.19,N,4
23,101723,MORTGAGE,1.4,DEBTCONSOLIDATION,A,5700,5.11,0,0.06,N,5
26,89248,MORTGAGE,7.8,EDUCATION,D,6900,15.68,0,0.08,N,1
40,80351,MORTGAGE,7.9,DEBTCONSOLIDATION,D,2700,14.53,0,0.03,N,7
27,67769,OWN,3.8,HOMEIMPROVEMENT,F,15300,18.17,1,0.23,N,2
33,34232,MORTGAGE,8.7,EDUCATION,A,8400,6.13,0,0.25,N,8
28,35119,RENT,10.1,DEBTCONSOLIDATION,A,5500,5.1,0,0.16,Y,7
33,48983,RENT,6.5,DEBTCONSOLIDATION,B,15700,11.24,0,0.32,Y,6
27,22224,MORTGAGE,3.5,VENTURE,B,4000,10.48,0,0.18,N,6
20,68993,RENT,1.9,HOMEIMPROVEMENT,A,5000,7.66,0,0.07,N,4
28,57498,RENT,1.8,MEDICAL,C,6300,,0,0.11,N,13
22,61397,MORTGAGE,3.7,VENTURE,E,5700,17.66,1,0.09,N,4
26,130921,RENT,3.1,VENTURE,B,6400,8.17,0,0.05,N,11
32,33774,MORTGAGE,1.5,PERSONAL,D,11000,16.86,1,0.33,N,4
39,64075,RENT,1.2,MEDICAL,A,12900,7.85,0,0.2,N,11
20,33901,RENT,4.5,VENTURE,B,13400,,0,0.4,N,3
27,113185,RENT,10.7,HOMEIMPROVEMENT,A,16200,7.68,0,0.14,N,4
28,35792,MORTGAGE,1.5,HOMEIMPROVEMENT,B,5600,10.42,0,0.16,N,4
28,154280,MORTGAGE,2.9,EDUCATION,A,10000,9.04,0,0.06,Y,12
28,36951,RENT,7.7,PERSONAL,B,5600,10.22,0,0.15,Y,3
31,69924,RENT,8.2,EDUCATION,A,5600,6.44,0,0.08,N,13
25,77273,RENT,1.8,VENTURE,B,3800,,0,0.05,Y,15
27,92234,MORTGAGE,1.7,MEDICAL,C,17500,12.69,0,0.19,N,4
30,35023,OTHER,0.7,DEBTCONSOLIDATION,B,15300,11.37,0,0.44,N,22
24,33063,MORTGAGE,2.9,VENTURE,B,25500,,1,0.77,N,4
24,47443,RENT,2.9,PERSONAL,E,12200,19.31,0,0.26,Y,9
28,84666,MORTGAGE,4.8,VENTURE,D,10200,14.44,0,0.12,N,11
24,60048,RENT,3.0,MEDICAL,G,6400,21.23,0,0.11,N,12
22,102767,RENT,6.5,EDUCATION,A,14400,6.51,0,0.14,Y,4
21,39463,RENT,0.6,EDUCATION,B,10100,10.68,0,0.26,Y,3
28,52752,RENT,6.6,VENTURE,C,4300,11.93,0,0.08,N,9
36,57616,RENT,4.0,DEBTCONSOLIDATION,D,8600,17.12,0,0.15,N,14
30,56142,MORTGAGE,2.2,MEDICAL,A,4200,6.16,0,0.07,N,6
22,80356,RENT,3.9,HOMEIMPROVEMENT,F,9800,18.21,1,0.12,N,3
37,111221,MORTGAGE,4.6,EDUCATION,B,13000,11.83,0,0.12,N,5
25,44652,OWN,5.4,MEDICAL,C,6900,,0,0.15,Y,6
38,47474,MORTGAGE,2.5,VENTURE,B,5600,11.61,0,0.12,N,3
137,69515,RENT,2.5,HOMEIMPROVEMENT,A,21600,7.62,0,0.31,N,3
30,70783,MORTGAGE,,DEBTCONSOLIDATION,A,9400,6.74,0,0.13,Y,5
26,102690,RENT,7.7,VENTURE,A,10900,5.65,0,0.11,N,12
26,62753,RENT,3.2,PERSONAL,B,9700,12.77,0,0.15,N,7
36,54082,RENT,0.9,EDUCATION,B,13400,11.43,0,0.25,N,4
27,143609,MORTGAGE,2.5,MEDICAL,B,11800,13.11,0,0.08,N,9
34,70637,MORTGAGE,2.2,DEBTCONSOLIDATION,B,7300,9.89,0,0.1,N,4
28,85671,MORTGAGE,7.3,VENTURE,B,3600,,0,0.04,N,2
27,27212,MORTGAGE,9.6,MEDICAL,A,6200,6.65,0,0.23,N,17
32,55894,MORTGAGE,3.9,MEDICAL,A,8600,7.34,0,0.15,N,4
27,105350,MORTGAGE,5.2,EDUCATION,B,14100,10.21,1,0.13,Y,6
23,63420,MORTGAGE,3.7,HOMEIMPROVEMENT,B,17800,12.29,0,0.28,N,4
23,57871,RENT,4.5,PERSONAL,D,7200,14.61,1,0.12,Y,3
31,23310,OWN,0.4,DEBTCONSOLIDATION,D,21500,15.37,1,0.85,Y,7
20,56106,MORTGAGE,10.0,PERSONAL,B,10700,13.13,0,0.19,N,17
30,112008,MORTGAGE,5.0,HOMEIMPROVEMENT,A,9300,6.72,0,0.08,N,8
20,60255,RENT,1.8,EDUCATION,C,9500,14.36,0,0.16,N,1
29,76095,RENT,3.0,EDUCATION,A,12200,8.18,0,0.16,N,8
36,51080,MORTGAGE,2.2,MEDICAL,B,8600,,1,0.17,N,1
23,50851,RENT,4.5,EDUCATION,F,8500,19.5,1,0.17,N,5
31,61786,RENT,9.8,DEBTCONSOLIDATION,D,13300,16.32,1,0.22,N,6
35,77077,MORTGAGE,10.7,HOMEIMPROVEMENT,D,14800,14.57,0,0.19,N,10
25,88564,MORTGAGE,3.3,MEDICAL,A,8400,5.72,0,0.09,N,2
24,85627,MORTGAGE,5.2,PERSONAL,B,8000,9.05,0,0.09,N,3
30,50835,MORTGAGE,2.9,PERSONAL,C,5500,13.16,0,0.11,N,8
35,66692,RENT,,VENTURE,A,6900,9.31,0,0.1,N,4
42,31839,RENT,2.5,EDUCATION,C,14800,12.26,0,0.46,N,9
24,68226,MORTGAGE,8.9,MEDICAL,B,8600,,0,0.13,N,2
